label,goes_class
2010/12/06/HMI.m2010.12.06_07.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_08.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_09.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_10.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_11.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_12.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_13.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_14.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_15.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_16.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_17.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_18.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_19.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_20.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_21.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_22.00.00.jpg,0
2010/12/06/HMI.m2010.12.06_23.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_00.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_01.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_02.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_03.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_04.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_05.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_06.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_07.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_08.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_09.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_10.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_11.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_12.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_13.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_14.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_15.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_16.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_17.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_18.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_20.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_21.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_22.00.00.jpg,0
2010/12/07/HMI.m2010.12.07_23.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_00.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_01.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_02.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_03.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_04.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_05.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_06.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_07.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_08.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_09.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_10.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_11.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_12.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_13.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_14.00.00.jpg,0
2010/12/08/HMI.m2010.12.08_15.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_00.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_01.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_02.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_03.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_04.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_05.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_06.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_07.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_08.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_09.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_10.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_11.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_12.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_13.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_14.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_15.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_16.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_17.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_18.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_19.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_20.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_21.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_22.00.00.jpg,0
2010/12/10/HMI.m2010.12.10_23.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_00.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_07.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_08.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_09.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_10.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_11.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_12.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_13.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_14.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_15.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_16.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_17.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_18.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_19.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_20.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_21.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_22.00.00.jpg,0
2010/12/11/HMI.m2010.12.11_23.00.00.jpg,0
2010/12/12/HMI.m2010.12.12_00.00.00.jpg,0
2010/12/12/HMI.m2010.12.12_01.00.00.jpg,0
2010/12/12/HMI.m2010.12.12_02.00.00.jpg,0
2010/12/12/HMI.m2010.12.12_03.00.00.jpg,0
2010/12/12/HMI.m2010.12.12_04.00.00.jpg,0
2010/12/12/HMI.m2010.12.12_05.00.00.jpg,0
